split,wav,frame_idx,time_s,token,label,prob,pred
train,./chunk_7_deepak/chunk_7.wav,78,2.106,ब,1,0.9130731225013733,1
train,./chunk_7_deepak/chunk_7.wav,511,13.797,अ,0,0.21588359773159027,0
train,./chunk_0_Tanya/chunk_0.wav,1045,28.215,ट,0,0.4624325633049011,0
train,./chunk_0_Tanya/chunk_0.wav,918,24.786,अ,0,0.3072478175163269,0
train,./chunk_4Tanya/chunk_4.wav,176,4.752,झ,1,0.7081343531608582,1
train,./chunk_10_Richa/chunk_10.wav,201,5.427,इ,0,0.10785303264856339,0
train,./chunk_4Tanya/chunk_4.wav,310,8.37,अ,0,0.06104569882154465,0
train,./chunk_7_deepak/chunk_7.wav,48,1.296,ब,0,0.31045472621917725,0
train,./chunk_7_deepak/chunk_7.wav,98,2.646,प,1,0.7720741629600525,1
train,./chunk_7_deepak/chunk_7.wav,366,9.882,ज,1,0.8413031697273254,1
train,./chunk_7_deepak/chunk_7.wav,172,4.644,अ,0,0.6141822338104248,0
train,./chunk_0_Tanya/chunk_0.wav,208,5.616,ए,0,0.3093284070491791,0
train,./chunk_4Tanya/chunk_4.wav,891,24.057,अ,0,0.040526337921619415,0
train,./chunk_4Tanya/chunk_4.wav,87,2.3489999999999998,अ,0,0.2190360128879547,0
train,./chunk_7_deepak/chunk_7.wav,504,13.608,अ,0,0.3788119852542877,0
train,./chunk_4Tanya/chunk_4.wav,1007,27.189,अ,0,0.16727229952812195,0
train,./chunk_7_deepak/chunk_7.wav,285,7.695,न,0,0.12451308965682983,0
train,./chunk_7_deepak/chunk_7.wav,909,24.543,इ,0,0.4808294475078583,0
train,./chunk_4Tanya/chunk_4.wav,811,21.897,ए,0,0.21621304750442505,0
train,./chunk_0_Tanya/chunk_0.wav,346,9.342,क,0,0.13079562783241272,0
train,./chunk_0_Tanya/chunk_0.wav,1018,27.486,अ,0,0.22091101109981537,0
train,./chunk_4Tanya/chunk_4.wav,784,21.168,क,1,0.7215174436569214,1
train,./chunk_4Tanya/chunk_4.wav,84,2.268,य,1,0.7869499325752258,1
train,./chunk_7_deepak/chunk_7.wav,915,24.705,उ,0,0.7599392533302307,1
train,./chunk_0_Tanya/chunk_0.wav,326,8.802,इ,0,0.04304499179124832,0
train,./chunk_4Tanya/chunk_4.wav,367,9.909,थ,0,0.30919745564460754,0
train,./chunk_10_Richa/chunk_10.wav,107,2.889,इ,0,0.49819397926330566,0
train,./chunk_7_deepak/chunk_7.wav,1003,27.081,अ,0,0.45138999819755554,0
train,./chunk_4Tanya/chunk_4.wav,738,19.926,अ,0,0.500105082988739,0
train,./chunk_7_deepak/chunk_7.wav,594,16.038,र,1,0.542241632938385,0
train,./chunk_7_deepak/chunk_7.wav,657,17.739,ह,0,0.3158811330795288,0
train,./chunk_7_deepak/chunk_7.wav,218,5.886,ए,0,0.15138590335845947,0
train,./chunk_0_Tanya/chunk_0.wav,1101,29.727,ह,0,0.37042587995529175,0
train,./chunk_10_Richa/chunk_10.wav,170,4.59,अ,0,0.20585526525974274,0
train,./chunk_4Tanya/chunk_4.wav,578,15.606,इ,0,0.19216741621494293,0
train,./chunk_4Tanya/chunk_4.wav,991,26.757,क,0,0.4092963933944702,0
train,./chunk_10_Richa/chunk_10.wav,264,7.128,त,1,0.6842058300971985,0
train,./chunk_7_deepak/chunk_7.wav,645,17.415,क,0,0.3865739405155182,0
train,./chunk_7_deepak/chunk_7.wav,651,17.576999999999998,अ,0,0.37685930728912354,0
train,./chunk_7_deepak/chunk_7.wav,95,2.565,ह,0,0.5361374616622925,0
train,./chunk_0_Tanya/chunk_0.wav,209,5.643,ए,0,0.2409859150648117,0
train,./chunk_4Tanya/chunk_4.wav,360,9.72,स,0,0.21423134207725525,0
train,./chunk_7_deepak/chunk_7.wav,1011,27.297,ए,0,0.325393944978714,0
train,./chunk_4Tanya/chunk_4.wav,354,9.558,ह,0,0.30289527773857117,0
train,./chunk_4Tanya/chunk_4.wav,32,0.864,क,0,0.6643940210342407,0
train,./chunk_7_deepak/chunk_7.wav,989,26.703,य,0,0.33889466524124146,0
train,./chunk_4Tanya/chunk_4.wav,611,16.497,ए,0,0.1368301510810852,0
train,./chunk_10_Richa/chunk_10.wav,82,2.214,अ,0,0.42305561900138855,0
train,./chunk_0_Tanya/chunk_0.wav,344,9.288,क,0,0.4831556975841522,0
train,./chunk_4Tanya/chunk_4.wav,509,13.743,क,0,0.043958619236946106,0
train,./chunk_4Tanya/chunk_4.wav,608,16.416,फ,0,0.7921101450920105,1
train,./chunk_10_Richa/chunk_10.wav,146,3.942,ए,0,0.3127864897251129,0
train,./chunk_0_Tanya/chunk_0.wav,1002,27.054,अ,0,0.11513086408376694,0
train,./chunk_7_deepak/chunk_7.wav,500,13.5,म,1,0.7316761016845703,1
train,./chunk_0_Tanya/chunk_0.wav,1047,28.269,अ,0,0.06066645681858063,0
train,./chunk_7_deepak/chunk_7.wav,196,5.292,अ,0,0.16095097362995148,0
train,./chunk_7_deepak/chunk_7.wav,1008,27.216,द,0,0.39309942722320557,0
train,./chunk_7_deepak/chunk_7.wav,960,25.919999999999998,अ,0,0.05988696590065956,0
train,./chunk_10_Richa/chunk_10.wav,255,6.885,ज,0,0.6828728914260864,0
train,./chunk_4Tanya/chunk_4.wav,930,25.11,प,0,0.15204788744449615,0
train,./chunk_7_deepak/chunk_7.wav,117,3.159,अ,0,0.6191772818565369,0
train,./chunk_7_deepak/chunk_7.wav,607,16.389,उ,0,0.40093591809272766,0
train,./chunk_7_deepak/chunk_7.wav,214,5.778,थ,0,0.5081478357315063,0
train,./chunk_7_deepak/chunk_7.wav,376,10.152,क,0,0.04303580895066261,0
train,./chunk_4Tanya/chunk_4.wav,972,26.244,उ,0,0.748921811580658,1
train,./chunk_4Tanya/chunk_4.wav,606,16.362,फ,1,0.8307504057884216,1
train,./chunk_4Tanya/chunk_4.wav,969,26.163,ट,0,0.037996161729097366,0
train,./chunk_4Tanya/chunk_4.wav,58,1.566,अ,0,0.5831910371780396,0
train,./chunk_7_deepak/chunk_7.wav,887,23.948999999999998,ब,0,0.48989585041999817,0
train,./chunk_10_Richa/chunk_10.wav,271,7.317,ह,0,0.1715848296880722,0
train,./chunk_7_deepak/chunk_7.wav,216,5.832,थ,0,0.39866960048675537,0
train,./chunk_0_Tanya/chunk_0.wav,272,7.344,अ,0,0.40704646706581116,0
train,./chunk_0_Tanya/chunk_0.wav,479,12.933,न,0,0.6180517673492432,0
train,./chunk_7_deepak/chunk_7.wav,92,2.484,ए,0,0.29976946115493774,0
train,./chunk_4Tanya/chunk_4.wav,917,24.759,अ,0,0.05230969563126564,0
train,./chunk_0_Tanya/chunk_0.wav,1088,29.376,फ,0,0.3697921633720398,0
train,./chunk_7_deepak/chunk_7.wav,952,25.704,अ,0,0.5100933313369751,0
train,./chunk_0_Tanya/chunk_0.wav,92,2.484,इ,0,0.420522004365921,0
train,./chunk_7_deepak/chunk_7.wav,82,2.214,अ,0,0.1306244283914566,0
train,./chunk_7_deepak/chunk_7.wav,974,26.298,अ,0,0.2833713889122009,0
train,./chunk_4Tanya/chunk_4.wav,976,26.352,ट,1,0.4434903860092163,0
train,./chunk_0_Tanya/chunk_0.wav,994,26.838,अ,0,0.3893163204193115,0
train,./chunk_4Tanya/chunk_4.wav,289,7.803,न,0,0.3672502934932709,0
train,./chunk_4Tanya/chunk_4.wav,909,24.543,म,0,0.3605377674102783,0
train,./chunk_7_deepak/chunk_7.wav,89,2.403,त,0,0.24204584956169128,0
train,./chunk_7_deepak/chunk_7.wav,288,7.776,ए,0,0.433828741312027,0
train,./chunk_4Tanya/chunk_4.wav,529,14.283,अ,0,0.7392178177833557,1
train,./chunk_10_Richa/chunk_10.wav,166,4.482,अ,0,0.4881817102432251,0
train,./chunk_7_deepak/chunk_7.wav,762,20.573999999999998,ए,0,0.2444019764661789,0
train,./chunk_4Tanya/chunk_4.wav,1093,29.511,प,0,0.6704627871513367,0
train,./chunk_0_Tanya/chunk_0.wav,1084,29.268,फ,1,0.7231842279434204,1
train,./chunk_0_Tanya/chunk_0.wav,492,13.284,स,0,0.6022337675094604,0
train,./chunk_0_Tanya/chunk_0.wav,691,18.657,इ,0,0.6112704277038574,0
train,./chunk_4Tanya/chunk_4.wav,81,2.187,ग,0,0.11355313658714294,0
train,./chunk_7_deepak/chunk_7.wav,162,4.374,अ,0,0.12203981727361679,0
train,./chunk_0_Tanya/chunk_0.wav,481,12.987,त,0,0.6202658414840698,0
train,./chunk_7_deepak/chunk_7.wav,743,20.061,स,0,0.3075409233570099,0
train,./chunk_7_deepak/chunk_7.wav,642,17.334,अ,0,0.8410196304321289,1
train,./chunk_0_Tanya/chunk_0.wav,1005,27.134999999999998,ज,0,0.6873647570610046,0
train,./chunk_4Tanya/chunk_4.wav,726,19.602,ब,1,0.25720879435539246,0
train,./chunk_7_deepak/chunk_7.wav,655,17.685,ह,0,0.3287826478481293,0
train,./chunk_7_deepak/chunk_7.wav,204,5.508,च,0,0.7174847722053528,1
train,./chunk_4Tanya/chunk_4.wav,244,6.588,ब,1,0.8172038197517395,1
train,./chunk_7_deepak/chunk_7.wav,800,21.6,उ,0,0.5080408453941345,0
train,./chunk_10_Richa/chunk_10.wav,257,6.939,ज,0,0.036058567464351654,0
train,./chunk_0_Tanya/chunk_0.wav,475,12.825,र,0,0.6231738328933716,0
train,./chunk_7_deepak/chunk_7.wav,833,22.491,अ,0,0.3789859414100647,0
train,./chunk_10_Richa/chunk_10.wav,248,6.696,अ,0,0.09237390756607056,0
train,./chunk_7_deepak/chunk_7.wav,110,2.9699999999999998,अ,0,0.15217366814613342,0
train,./chunk_0_Tanya/chunk_0.wav,273,7.3709999999999996,अ,0,0.5277556777000427,0
train,./chunk_7_deepak/chunk_7.wav,1016,27.432,ग,0,0.3267417252063751,0
train,./chunk_7_deepak/chunk_7.wav,280,7.56,अ,0,0.6635005474090576,0
train,./chunk_4Tanya/chunk_4.wav,434,11.718,ए,0,0.09235810488462448,0
train,./chunk_4Tanya/chunk_4.wav,29,0.783,द,0,0.41358447074890137,0
train,./chunk_10_Richa/chunk_10.wav,118,3.186,ब,1,0.6162806153297424,0
train,./chunk_0_Tanya/chunk_0.wav,653,17.631,न,0,0.5093280076980591,0
train,./chunk_4Tanya/chunk_4.wav,448,12.096,अ,0,0.37390416860580444,0
train,./chunk_4Tanya/chunk_4.wav,194,5.2379999999999995,उ,0,0.5478951334953308,0
train,./chunk_4Tanya/chunk_4.wav,996,26.892,अ,0,0.7005239725112915,1
train,./chunk_4Tanya/chunk_4.wav,377,10.179,अ,0,0.3095977008342743,0
train,./chunk_0_Tanya/chunk_0.wav,409,11.043,ज,0,0.370658814907074,0
train,./chunk_4Tanya/chunk_4.wav,550,14.85,ए,0,0.4143564701080322,0
train,./chunk_7_deepak/chunk_7.wav,202,5.454,च,1,0.6508210301399231,0
train,./chunk_7_deepak/chunk_7.wav,119,3.213,त,0,0.4709247350692749,0
train,./chunk_10_Richa/chunk_10.wav,265,7.155,त,0,0.46241676807403564,0
train,./chunk_4Tanya/chunk_4.wav,72,1.944,उ,0,0.5986137390136719,0
train,./chunk_7_deepak/chunk_7.wav,978,26.406,द,1,0.6693817973136902,0
train,./chunk_4Tanya/chunk_4.wav,715,19.305,र,0,0.6485462188720703,0
train,./chunk_4Tanya/chunk_4.wav,761,20.547,ए,0,0.19017627835273743,0
train,./chunk_10_Richa/chunk_10.wav,245,6.615,स,0,0.48418042063713074,0
train,./chunk_7_deepak/chunk_7.wav,652,17.604,अ,0,0.4492145776748657,0
train,./chunk_7_deepak/chunk_7.wav,383,10.341,छ,0,0.6120061278343201,0
train,./chunk_4Tanya/chunk_4.wav,287,7.749,झ,0,0.6717697381973267,0
train,./chunk_0_Tanya/chunk_0.wav,144,3.888,ब,0,0.2010599970817566,0
train,./chunk_4Tanya/chunk_4.wav,76,2.052,ड,0,0.441752552986145,0
train,./chunk_4Tanya/chunk_4.wav,45,1.215,र,0,0.6412676572799683,0
train,./chunk_4Tanya/chunk_4.wav,51,1.377,क,0,0.5841328501701355,0
train,./chunk_0_Tanya/chunk_0.wav,797,21.519,उ,0,0.13599400222301483,0
train,./chunk_4Tanya/chunk_4.wav,728,19.656,ब,0,0.722416341304779,1
train,./chunk_0_Tanya/chunk_0.wav,723,19.521,ए,0,0.29261094331741333,0
train,./chunk_7_deepak/chunk_7.wav,971,26.217,थ,0,0.6094048619270325,0
train,./chunk_0_Tanya/chunk_0.wav,1080,29.16,भ,0,0.10406796634197235,0
train,./chunk_0_Tanya/chunk_0.wav,849,22.923,ह,0,0.3888406455516815,0
train,./chunk_4Tanya/chunk_4.wav,602,16.254,ए,0,0.15185342729091644,0
train,./chunk_0_Tanya/chunk_0.wav,80,2.16,अ,0,0.16051481664180756,0
train,./chunk_0_Tanya/chunk_0.wav,407,10.988999999999999,त,0,0.3257613182067871,0
train,./chunk_0_Tanya/chunk_0.wav,139,3.753,ए,0,0.1723979264497757,0
train,./chunk_0_Tanya/chunk_0.wav,796,21.492,उ,0,0.5256498456001282,0
train,./chunk_4Tanya/chunk_4.wav,906,24.462,ए,0,0.3527383804321289,0
train,./chunk_0_Tanya/chunk_0.wav,827,22.329,ठ,0,0.5384472608566284,0
train,./chunk_7_deepak/chunk_7.wav,193,5.211,द,0,0.5963384509086609,0
train,./chunk_0_Tanya/chunk_0.wav,59,1.593,अ,0,0.08163820952177048,0
train,./chunk_4Tanya/chunk_4.wav,441,11.907,र,0,0.7100508213043213,1
train,./chunk_4Tanya/chunk_4.wav,317,8.559,ह,0,0.5200724005699158,0
train,./chunk_0_Tanya/chunk_0.wav,120,3.2399999999999998,अ,0,0.6148402690887451,0
train,./chunk_10_Richa/chunk_10.wav,64,1.728,द,0,0.5679653286933899,0
train,./chunk_0_Tanya/chunk_0.wav,832,22.464,अ,0,0.40987154841423035,0
train,./chunk_7_deepak/chunk_7.wav,308,8.316,उ,0,0.19349858164787292,0
train,./chunk_0_Tanya/chunk_0.wav,474,12.798,र,1,0.6102140545845032,0
train,./chunk_10_Richa/chunk_10.wav,65,1.755,द,0,0.5980633497238159,0
train,./chunk_7_deepak/chunk_7.wav,313,8.451,प,0,0.042676664888858795,0
train,./chunk_7_deepak/chunk_7.wav,610,16.47,क,0,0.4130570888519287,0
train,./chunk_7_deepak/chunk_7.wav,985,26.595,उ,0,0.4844135046005249,0
train,./chunk_4Tanya/chunk_4.wav,968,26.136,ट,0,0.36928972601890564,0
train,./chunk_7_deepak/chunk_7.wav,622,16.794,न,1,0.37749147415161133,0
train,./chunk_4Tanya/chunk_4.wav,234,6.318,र,1,0.686238169670105,0
train,./chunk_7_deepak/chunk_7.wav,608,16.416,क,1,0.5518629550933838,0
train,./chunk_4Tanya/chunk_4.wav,870,23.49,ए,0,0.01659984700381756,0
train,./chunk_4Tanya/chunk_4.wav,1006,27.162,अ,0,0.05301922559738159,0
train,./chunk_7_deepak/chunk_7.wav,786,21.222,ब,1,0.822540283203125,1
train,./chunk_10_Richa/chunk_10.wav,200,5.4,इ,0,0.10705167800188065,0
train,./chunk_4Tanya/chunk_4.wav,737,19.899,अ,0,0.7728230953216553,1
train,./chunk_7_deepak/chunk_7.wav,795,21.465,अ,0,0.5831847786903381,0
train,./chunk_7_deepak/chunk_7.wav,647,17.469,क,0,0.33950313925743103,0
train,./chunk_0_Tanya/chunk_0.wav,253,6.8309999999999995,म,0,0.6528849005699158,0
train,./chunk_0_Tanya/chunk_0.wav,528,14.256,अ,0,0.22046999633312225,0
train,./chunk_0_Tanya/chunk_0.wav,914,24.678,थ,0,0.49046313762664795,0
train,./chunk_0_Tanya/chunk_0.wav,69,1.863,अ,0,0.27571171522140503,0
train,./chunk_4Tanya/chunk_4.wav,56,1.512,र,1,0.6912661790847778,0
train,./chunk_0_Tanya/chunk_0.wav,285,7.695,ख,0,0.4715120196342468,0
train,./chunk_4Tanya/chunk_4.wav,117,3.159,क,0,0.08454588055610657,0
train,./chunk_0_Tanya/chunk_0.wav,672,18.144,क,1,0.7542161345481873,1
train,./chunk_7_deepak/chunk_7.wav,180,4.86,अ,0,0.5510697364807129,0
train,./chunk_7_deepak/chunk_7.wav,1010,27.27,ए,0,0.046838775277137756,0
train,./chunk_10_Richa/chunk_10.wav,259,6.993,अ,0,0.21717199683189392,0
train,./chunk_4Tanya/chunk_4.wav,383,10.341,उ,0,0.17093227803707123,0
train,./chunk_0_Tanya/chunk_0.wav,1103,29.781,इ,0,0.5806924700737,0
train,./chunk_7_deepak/chunk_7.wav,656,17.712,ह,0,0.3371773958206177,0
train,./chunk_7_deepak/chunk_7.wav,917,24.759,र,0,0.21062146127223969,0
train,./chunk_7_deepak/chunk_7.wav,757,20.439,ए,0,0.17880141735076904,0
train,./chunk_4Tanya/chunk_4.wav,318,8.586,ए,0,0.549851655960083,0
train,./chunk_0_Tanya/chunk_0.wav,905,24.435,य,0,0.16844096779823303,0
train,./chunk_7_deepak/chunk_7.wav,108,2.916,न,0,0.41988009214401245,0
train,./chunk_0_Tanya/chunk_0.wav,250,6.75,अ,0,0.4495014250278473,0
train,./chunk_4Tanya/chunk_4.wav,532,14.363999999999999,इ,0,0.02849178947508335,0
train,./chunk_4Tanya/chunk_4.wav,24,0.648,इ,0,0.07274509221315384,0
train,./chunk_10_Richa/chunk_10.wav,71,1.917,न,0,0.4497984051704407,0
train,./chunk_0_Tanya/chunk_0.wav,1051,28.377,अ,0,0.1444198042154312,0
train,./chunk_7_deepak/chunk_7.wav,740,19.98,स,1,0.5981156826019287,0
train,./chunk_7_deepak/chunk_7.wav,819,22.113,अ,0,0.7149218916893005,1
train,./chunk_7_deepak/chunk_7.wav,602,16.254,ए,0,0.1901186853647232,0
train,./chunk_0_Tanya/chunk_0.wav,254,6.858,म,0,0.5732091069221497,0
train,./chunk_0_Tanya/chunk_0.wav,128,3.456,क,0,0.2529933452606201,0
train,./chunk_7_deepak/chunk_7.wav,213,5.751,थ,0,0.5415975451469421,0
train,./chunk_0_Tanya/chunk_0.wav,129,3.483,क,0,0.18227840960025787,0
train,./chunk_10_Richa/chunk_10.wav,214,5.778,फ,1,0.7579833269119263,1
train,./chunk_0_Tanya/chunk_0.wav,130,3.51,अ,0,0.2848321795463562,0
train,./chunk_0_Tanya/chunk_0.wav,848,22.896,ह,1,0.6107354760169983,0
train,./chunk_0_Tanya/chunk_0.wav,477,12.879,अ,0,0.3544102907180786,0
train,./chunk_0_Tanya/chunk_0.wav,251,6.777,अ,0,0.5705512762069702,0
train,./chunk_4Tanya/chunk_4.wav,771,20.817,उ,0,0.18218477070331573,0
train,./chunk_0_Tanya/chunk_0.wav,531,14.337,ल,0,0.6356385350227356,0
train,./chunk_0_Tanya/chunk_0.wav,489,13.203,अ,0,0.7220109701156616,1
train,./chunk_4Tanya/chunk_4.wav,792,21.384,द,0,0.1345626413822174,0
train,./chunk_0_Tanya/chunk_0.wav,721,19.467,क,0,0.27516767382621765,0
train,./chunk_4Tanya/chunk_4.wav,331,8.937,ल,0,0.3849715292453766,0
train,./chunk_10_Richa/chunk_10.wav,202,5.454,इ,0,0.3408844470977783,0
train,./chunk_0_Tanya/chunk_0.wav,728,19.656,ए,0,0.17988957464694977,0
train,./chunk_0_Tanya/chunk_0.wav,999,26.973,अ,0,0.13586653769016266,0
train,./chunk_7_deepak/chunk_7.wav,97,2.6189999999999998,इ,0,0.7245158553123474,1
train,./chunk_0_Tanya/chunk_0.wav,460,12.42,न,0,0.3297651410102844,0
train,./chunk_7_deepak/chunk_7.wav,297,8.019,ख,0,0.10146606713533401,0
train,./chunk_7_deepak/chunk_7.wav,525,14.175,प,0,0.751911461353302,1
train,./chunk_7_deepak/chunk_7.wav,1017,27.459,ग,0,0.104517862200737,0
train,./chunk_0_Tanya/chunk_0.wav,1097,29.619,अ,0,0.3383834958076477,0
train,./chunk_4Tanya/chunk_4.wav,915,24.705,ब,0,0.4838351607322693,0
train,./chunk_4Tanya/chunk_4.wav,379,10.233,अ,0,0.3580109775066376,0
train,./chunk_7_deepak/chunk_7.wav,513,13.850999999999999,अ,0,0.10750332474708557,0
train,./chunk_4Tanya/chunk_4.wav,705,19.035,अ,0,0.4596594274044037,0
train,./chunk_7_deepak/chunk_7.wav,501,13.527,म,0,0.5826473236083984,0
train,./chunk_7_deepak/chunk_7.wav,761,20.547,ए,0,0.22504612803459167,0
train,./chunk_10_Richa/chunk_10.wav,186,5.022,अ,0,0.29043975472450256,0
train,./chunk_7_deepak/chunk_7.wav,809,21.843,अ,0,0.7825758457183838,1
train,./chunk_0_Tanya/chunk_0.wav,689,18.603,र,0,0.5522425174713135,0
train,./chunk_0_Tanya/chunk_0.wav,909,24.543,अ,0,0.3698863983154297,0
train,./chunk_4Tanya/chunk_4.wav,805,21.735,ह,0,0.12243766337633133,0
train,./chunk_0_Tanya/chunk_0.wav,1067,28.809,स,0,0.24289219081401825,0
train,./chunk_10_Richa/chunk_10.wav,126,3.402,अ,0,0.6099259257316589,0
train,./chunk_0_Tanya/chunk_0.wav,1009,27.243,न,0,0.025126012042164803,0
train,./chunk_7_deepak/chunk_7.wav,787,21.249,ब,0,0.7686448693275452,1
train,./chunk_7_deepak/chunk_7.wav,798,21.546,उ,0,0.3975810408592224,0
train,./chunk_4Tanya/chunk_4.wav,467,12.609,प,0,0.045951541513204575,0
train,./chunk_4Tanya/chunk_4.wav,799,21.573,ख,0,0.3176458775997162,0
train,./chunk_0_Tanya/chunk_0.wav,1003,27.081,अ,0,0.32561296224594116,0
train,./chunk_7_deepak/chunk_7.wav,834,22.518,अ,0,0.22579029202461243,0
train,./chunk_0_Tanya/chunk_0.wav,1076,29.052,ए,0,0.5788862705230713,0
train,./chunk_0_Tanya/chunk_0.wav,879,23.733,ल,1,0.8577877283096313,1
train,./chunk_10_Richa/chunk_10.wav,73,1.971,न,0,0.19363689422607422,0
train,./chunk_0_Tanya/chunk_0.wav,505,13.635,अ,0,0.1447502225637436,0
train,./chunk_0_Tanya/chunk_0.wav,142,3.834,ब,1,0.5991552472114563,0
train,./chunk_0_Tanya/chunk_0.wav,95,2.565,अ,0,0.48742756247520447,0
train,./chunk_0_Tanya/chunk_0.wav,1029,27.783,ह,1,0.6989913582801819,0
train,./chunk_7_deepak/chunk_7.wav,411,11.097,थ,0,0.3679211139678955,0
train,./chunk_7_deepak/chunk_7.wav,808,21.816,अ,0,0.6080701947212219,0
train,./chunk_0_Tanya/chunk_0.wav,908,24.516,अ,0,0.31349512934684753,0
train,./chunk_10_Richa/chunk_10.wav,131,3.537,अ,0,0.7858405113220215,1
train,./chunk_7_deepak/chunk_7.wav,591,15.956999999999999,अ,0,0.5043219327926636,0
train,./chunk_10_Richa/chunk_10.wav,69,1.863,र,0,0.2987678050994873,0
train,./chunk_4Tanya/chunk_4.wav,732,19.764,अ,0,0.05472502484917641,0
train,./chunk_10_Richa/chunk_10.wav,75,2.025,ए,0,0.26879554986953735,0
train,./chunk_0_Tanya/chunk_0.wav,1079,29.133,भ,0,0.5313165783882141,0
train,./chunk_0_Tanya/chunk_0.wav,855,23.085,अ,0,0.5179229974746704,0
train,./chunk_7_deepak/chunk_7.wav,101,2.727,उ,0,0.12321079522371292,0
train,./chunk_7_deepak/chunk_7.wav,893,24.111,न,0,0.3801201283931732,0
train,./chunk_0_Tanya/chunk_0.wav,1050,28.35,अ,0,0.2263932228088379,0
train,./chunk_4Tanya/chunk_4.wav,294,7.938,इ,0,0.5382876396179199,0
train,./chunk_0_Tanya/chunk_0.wav,844,22.788,क,0,0.11183761805295944,0
train,./chunk_0_Tanya/chunk_0.wav,759,20.493,इ,0,0.14528802037239075,0
train,./chunk_7_deepak/chunk_7.wav,639,17.253,क,0,0.5081245303153992,0
train,./chunk_0_Tanya/chunk_0.wav,284,7.668,ख,1,0.5814142227172852,0
train,./chunk_7_deepak/chunk_7.wav,86,2.322,त,1,0.7764130234718323,1
train,./chunk_0_Tanya/chunk_0.wav,711,19.197,र,0,0.5859605073928833,0
train,./chunk_7_deepak/chunk_7.wav,118,3.186,त,1,0.5360170602798462,0
train,./chunk_0_Tanya/chunk_0.wav,56,1.512,न,0,0.24759401381015778,0
train,./chunk_10_Richa/chunk_10.wav,169,4.563,ल,0,0.24286900460720062,0
train,./chunk_4Tanya/chunk_4.wav,330,8.91,ल,0,0.621625542640686,0
train,./chunk_7_deepak/chunk_7.wav,208,5.616,उ,0,0.14626160264015198,0
train,./chunk_4Tanya/chunk_4.wav,802,21.654,ह,0,0.100868821144104,0
train,./chunk_0_Tanya/chunk_0.wav,1020,27.54,अ,0,0.5343230962753296,0
train,./chunk_7_deepak/chunk_7.wav,176,4.752,प,0,0.3356584906578064,0
train,./chunk_4Tanya/chunk_4.wav,995,26.865,अ,0,0.015710292384028435,0
train,./chunk_0_Tanya/chunk_0.wav,404,10.908,न,0,0.621658444404602,0
train,./chunk_4Tanya/chunk_4.wav,65,1.755,भ,0,0.4365829527378082,0
train,./chunk_0_Tanya/chunk_0.wav,1102,29.754,इ,0,0.5456550121307373,0
train,./chunk_7_deepak/chunk_7.wav,604,16.308,ज,1,0.9416502118110657,1
train,./chunk_7_deepak/chunk_7.wav,84,2.268,अ,0,0.3868770897388458,0
train,./chunk_7_deepak/chunk_7.wav,178,4.806,इ,0,0.11521493643522263,0
train,./chunk_4Tanya/chunk_4.wav,190,5.13,उ,0,0.20717494189739227,0
train,./chunk_0_Tanya/chunk_0.wav,1069,28.863,अ,0,0.12166517972946167,0
train,./chunk_7_deepak/chunk_7.wav,994,26.838,ब,1,0.8522080779075623,1
train,./chunk_10_Richa/chunk_10.wav,183,4.941,प,0,0.41054973006248474,0
train,./chunk_4Tanya/chunk_4.wav,1019,27.512999999999998,अ,0,0.2516025900840759,0
train,./chunk_7_deepak/chunk_7.wav,904,24.408,र,0,0.03254755586385727,0
train,./chunk_7_deepak/chunk_7.wav,606,16.362,उ,0,0.8328524231910706,1
train,./chunk_4Tanya/chunk_4.wav,60,1.6199999999999999,न,1,0.1078052744269371,0
train,./chunk_0_Tanya/chunk_0.wav,801,21.627,न,0,0.3145134449005127,0
train,./chunk_4Tanya/chunk_4.wav,381,10.286999999999999,ह,0,0.13828104734420776,0
train,./chunk_7_deepak/chunk_7.wav,1065,28.755,इ,0,0.12645448744297028,0
train,./chunk_4Tanya/chunk_4.wav,514,13.878,ए,0,0.64236980676651,0
train,./chunk_7_deepak/chunk_7.wav,806,21.762,अ,0,0.11724100261926651,0
train,./chunk_4Tanya/chunk_4.wav,1013,27.351,थ,0,0.14365610480308533,0
train,./chunk_7_deepak/chunk_7.wav,300,8.1,ट,1,0.8670879602432251,1
train,./chunk_4Tanya/chunk_4.wav,120,3.2399999999999998,ए,0,0.6603190898895264,0
train,./chunk_7_deepak/chunk_7.wav,783,21.141,अ,0,0.07212615013122559,0
train,./chunk_4Tanya/chunk_4.wav,445,12.015,प,0,0.3765375018119812,0
train,./chunk_7_deepak/chunk_7.wav,601,16.227,ए,0,0.3021325469017029,0
train,./chunk_7_deepak/chunk_7.wav,742,20.034,स,0,0.5143641233444214,0
train,./chunk_4Tanya/chunk_4.wav,533,14.391,इ,0,0.5958861112594604,0
train,./chunk_7_deepak/chunk_7.wav,919,24.813,उ,0,0.5207920670509338,0
train,./chunk_4Tanya/chunk_4.wav,459,12.393,ए,0,0.7357652187347412,1
train,./chunk_0_Tanya/chunk_0.wav,340,9.18,ल,0,0.470548540353775,0
train,./chunk_4Tanya/chunk_4.wav,922,24.894,ल,1,0.8736061453819275,1
train,./chunk_7_deepak/chunk_7.wav,531,14.337,उ,0,0.5185303092002869,0
train,./chunk_7_deepak/chunk_7.wav,633,17.091,इ,0,0.10256440192461014,0
train,./chunk_4Tanya/chunk_4.wav,710,19.169999999999998,अ,0,0.39648687839508057,0
