wav,frame_idx,time_s,token,label,prob,pred,prob_calib,pred_calib
./chunk_4Tanya/chunk_4.wav,912,24.624,अ,0,0.6579147577285767,0,0.653891820430399,1
./chunk_4Tanya/chunk_4.wav,913,24.651,अ,0,0.5868610143661499,0,0.5789114183494164,1
./chunk_4Tanya/chunk_4.wav,914,24.678,ब,1,0.707790732383728,1,0.7064439106988716,1
./chunk_4Tanya/chunk_4.wav,915,24.705,ब,0,0.4838351011276245,0,0.4705882182462494,0
./chunk_4Tanya/chunk_4.wav,916,24.732,ब,0,0.0689893215894699,0,0.05841589183783585,0
./chunk_4Tanya/chunk_4.wav,917,24.759,अ,0,0.0523096844553947,0,0.043564976137095694,0
./chunk_4Tanya/chunk_4.wav,918,24.786,अ,0,0.1715565174818039,0,0.15422374482274442,0
./chunk_4Tanya/chunk_4.wav,919,24.813,इ,0,0.220760628581047,0,0.20212408554295977,0
./chunk_4Tanya/chunk_4.wav,920,24.84,इ,0,0.660544216632843,0,0.6566655988964109,1
./chunk_4Tanya/chunk_4.wav,921,24.867,इ,0,0.2829835712909698,0,0.264002268833406,0
./chunk_4Tanya/chunk_4.wav,922,24.894,ल,1,0.8736061453819275,1,0.878488069701293,1
./chunk_4Tanya/chunk_4.wav,923,24.921,ल,0,0.3768137395381927,0,0.35945873623257585,0
./chunk_4Tanya/chunk_4.wav,930,25.11,प,0,0.1520479172468185,0,0.13553152059168977,0
./chunk_4Tanya/chunk_4.wav,931,25.137,अ,0,0.059407290071249,0,0.04985043346655155,0
./chunk_4Tanya/chunk_4.wav,932,25.164,अ,0,0.6445382237434387,0,0.639777960867017,1
./chunk_4Tanya/chunk_4.wav,933,25.191,अ,0,0.6426092386245728,0,0.6377423054435739,1
./chunk_4Tanya/chunk_4.wav,934,25.218,र,1,0.6851162910461426,0,0.6825717237211549,1
./chunk_4Tanya/chunk_4.wav,935,25.245,र,0,0.4335095286369324,0,0.4180934946218943,0
./chunk_4Tanya/chunk_4.wav,968,26.136,ट,0,0.3692895770072937,0,0.3517251914260897,0
./chunk_4Tanya/chunk_4.wav,969,26.163,ट,0,0.0379961617290973,0,0.031066258703311343,0
./chunk_4Tanya/chunk_4.wav,970,26.19,उ,0,0.1465574502944946,0,0.13030497885665623,0
./chunk_4Tanya/chunk_4.wav,971,26.217,उ,0,0.7905786633491516,1,0.7930967592037328,1
./chunk_4Tanya/chunk_4.wav,972,26.244,उ,0,0.748921811580658,1,0.7496198354812985,1
./chunk_4Tanya/chunk_4.wav,973,26.271,इ,0,0.8500804305076599,1,0.8545169652169524,1
./chunk_4Tanya/chunk_4.wav,976,26.352,ट,1,0.4434903860092163,0,0.42847476273540464,0
./chunk_4Tanya/chunk_4.wav,977,26.379,ट,0,0.013178776949644,0,0.01017448838919883,0
./chunk_4Tanya/chunk_4.wav,978,26.406,अ,0,0.0918579027056694,0,0.07917992385939572,0
./chunk_4Tanya/chunk_4.wav,979,26.433,अ,0,0.3141530752182007,0,0.2954575832457708,0
./chunk_4Tanya/chunk_4.wav,980,26.46,अ,0,0.7212566137313843,1,0.7206002413433588,1
./chunk_4Tanya/chunk_4.wav,981,26.487,र,1,0.609277069568634,0,0.6025627523824678,1
./chunk_4Tanya/chunk_4.wav,984,26.568,च,0,0.4844637513160705,0,0.47124615461664,0
./chunk_4Tanya/chunk_4.wav,985,26.595,च,0,0.3139490485191345,0,0.2952507982834914,0
./chunk_4Tanya/chunk_4.wav,986,26.622,ए,0,0.1007026135921478,0,0.08731780579845802,0
./chunk_4Tanya/chunk_4.wav,987,26.649,ए,0,0.0303998365998268,0,0.024546788024078486,0
./chunk_4Tanya/chunk_4.wav,988,26.676,ए,0,0.8308181762695312,1,0.834743249368804,1
./chunk_4Tanya/chunk_4.wav,989,26.703,ए,0,0.741005003452301,1,0.7413254138923403,1
./chunk_4Tanya/chunk_4.wav,990,26.73,क,1,0.8743151426315308,1,0.8792070253993475,1
./chunk_4Tanya/chunk_4.wav,991,26.757,क,0,0.409296452999115,0,0.3929787772087946,0
./chunk_4Tanya/chunk_4.wav,994,26.838,क,0,0.0577917583286762,0,0.0484151267034943,0
./chunk_4Tanya/chunk_4.wav,995,26.865,अ,0,0.0157102923840284,0,0.012241361826002228,0
./chunk_4Tanya/chunk_4.wav,996,26.892,अ,0,0.7005239725112915,1,0.6987976279704649,1
./chunk_4Tanya/chunk_4.wav,997,26.919,अ,0,0.299694150686264,0,0.2808315506943947,0
./chunk_4Tanya/chunk_4.wav,998,26.946,र,1,0.7948540449142456,1,0.7975402096960563,1
./chunk_4Tanya/chunk_4.wav,999,26.973,र,0,0.603988766670227,0,0.5969819655803607,1
./chunk_4Tanya/chunk_4.wav,1000,27.0,र,0,0.2821704745292663,0,0.26318551198821966,0
./chunk_4Tanya/chunk_4.wav,1001,27.027,र,0,0.0206535775214433,0,0.016329213418125165,0
./chunk_4Tanya/chunk_4.wav,1002,27.054,ह,0,0.2120139598846435,0,0.19353651545511572,0
./chunk_4Tanya/chunk_4.wav,1003,27.081,ह,0,0.2893833220005035,0,0.2704377664921127,0
./chunk_4Tanya/chunk_4.wav,1004,27.108,ह,0,0.2531836330890655,0,0.23420385349513412,0
./chunk_4Tanya/chunk_4.wav,1005,27.135,ह,0,0.1101791635155677,0,0.09609653532387785,0
./chunk_4Tanya/chunk_4.wav,1006,27.162,अ,0,0.0530192367732524,0,0.0441909147592793,0
./chunk_4Tanya/chunk_4.wav,1007,27.189,अ,0,0.1672723293304443,0,0.15010312109450982,0
./chunk_4Tanya/chunk_4.wav,1012,27.324,थ,1,0.3784899115562439,0,0.3611832042451386,0
./chunk_4Tanya/chunk_4.wav,1013,27.351,थ,0,0.1436561048030853,0,0.12754943783470424,0
./chunk_4Tanya/chunk_4.wav,1014,27.378,अ,0,0.1236918345093727,0,0.10871328132498476,0
./chunk_4Tanya/chunk_4.wav,1015,27.405,अ,0,0.2078504115343094,0,0.18945920923379847,0
./chunk_4Tanya/chunk_4.wav,1016,27.432,अ,0,0.1458344012498855,0,0.12961785175039311,0
./chunk_4Tanya/chunk_4.wav,1017,27.459,अ,0,0.2717741429805755,0,0.25276027545427726,0
./chunk_4Tanya/chunk_4.wav,1018,27.486,अ,0,0.2010119408369064,0,0.1827774797426594,0
./chunk_4Tanya/chunk_4.wav,1019,27.513,अ,0,0.2516025602817535,0,0.232630946364661,0
./chunk_4Tanya/chunk_4.wav,1090,29.43,प,1,0.6852684020996094,0,0.6827319922387257,1
./chunk_4Tanya/chunk_4.wav,1091,29.457,प,0,0.2057937979698181,0,0.18744774547255783,0
./chunk_4Tanya/chunk_4.wav,1092,29.484,प,0,0.2389700263738632,0,0.22009450855735357,0
./chunk_4Tanya/chunk_4.wav,1093,29.511,प,0,0.6704629063606262,0,0.6671262904847666,1
./chunk_4Tanya/chunk_4.wav,1094,29.538,इ,0,0.5000269412994385,0,0.48754930045433637,0
./chunk_4Tanya/chunk_4.wav,1095,29.565,इ,0,0.5762736797332764,0,0.5677462168714763,1
./chunk_4Tanya/chunk_4.wav,1098,29.646,छ,1,0.3438538610935211,0,0.3256757168207876,0
./chunk_4Tanya/chunk_4.wav,1099,29.673,छ,0,0.2530467510223388,0,0.23406764498682534,0
./chunk_4Tanya/chunk_4.wav,1100,29.7,ए,0,0.1124710813164711,0,0.09822849599339976,0
./chunk_4Tanya/chunk_4.wav,1101,29.727,ए,0,0.0247332695871591,0,0.019746253687832088,0
./chunk_4Tanya/chunk_4.wav,1102,29.754,ए,0,0.5720330476760864,0,0.5632754802853506,1
./chunk_4Tanya/chunk_4.wav,1103,29.781,ए,0,0.2980623245239258,0,0.27918454855342645,0
./chunk_4Tanya/chunk_4.wav,1104,29.808,ह,1,0.5102255940437317,0,0.4982474659776299,0
./chunk_4Tanya/chunk_4.wav,1105,29.835,ह,0,0.231780007481575,0,0.21298432761849634,0
./chunk_4Tanya/chunk_4.wav,1106,29.862,इ,0,0.2710358500480652,0,0.25202121028465674,0
./chunk_4Tanya/chunk_4.wav,1107,29.889,इ,0,0.2390675246715545,0,0.22019105151786791,0
./chunk_7_deepak/chunk_7.wav,2,0.054,ए,0,0.2069378793239593,0,0.18856650078601797,0
./chunk_7_deepak/chunk_7.wav,3,0.081,ए,0,0.3613611757755279,0,0.34358958653828475,0
./chunk_7_deepak/chunk_7.wav,4,0.108,थ,1,0.6629441976547241,0,0.6591970885059224,1
./chunk_7_deepak/chunk_7.wav,5,0.135,थ,0,0.2830929458141327,0,0.2641121509780683,0
./chunk_7_deepak/chunk_7.wav,6,0.162,ए,0,0.2042339146137237,0,0.18592324295766333,0
./chunk_7_deepak/chunk_7.wav,7,0.189,ए,0,0.5992302298545837,0,0.5919607148712822,1
./chunk_7_deepak/chunk_7.wav,40,1.08,ए,0,0.0065986928530037,0,0.0049161263503298466,0
./chunk_7_deepak/chunk_7.wav,41,1.107,ए,0,0.1788079589605331,0,0.16121769335871516,0
./chunk_7_deepak/chunk_7.wav,42,1.134,क,1,0.388315200805664,0,0.3713033822038774,0
./chunk_7_deepak/chunk_7.wav,43,1.161,क,0,0.6856563687324524,0,0.6831407582862202,1
./chunk_7_deepak/chunk_7.wav,44,1.188,ब,0,0.9016351699829102,1,0.9067299800682875,1
./chunk_7_deepak/chunk_7.wav,45,1.215,ब,0,0.852584183216095,1,0.8570780763854733,1
./chunk_7_deepak/chunk_7.wav,46,1.242,ब,0,0.5137803554534912,0,0.5019788555939029,1
./chunk_7_deepak/chunk_7.wav,47,1.269,ब,0,0.506563663482666,0,0.4944049215746192,0
./chunk_7_deepak/chunk_7.wav,48,1.296,ब,0,0.3104546964168548,0,0.29171096081863596,0
./chunk_7_deepak/chunk_7.wav,49,1.323,ब,0,0.0892826542258262,0,0.07682108387810926,0
./chunk_7_deepak/chunk_7.wav,50,1.35,अ,0,0.1426471024751663,0,0.1265921852973795,0
./chunk_7_deepak/chunk_7.wav,51,1.377,अ,0,0.906377613544464,1,0.9114676997186645,1
./chunk_7_deepak/chunk_7.wav,52,1.404,र,1,0.9013829827308656,1,0.9064776823070521,1
./chunk_7_deepak/chunk_7.wav,53,1.431,र,0,0.8558031320571899,1,0.860367461206949,1
./chunk_7_deepak/chunk_7.wav,54,1.458,इ,0,0.5570821762084961,0,0.5475207786697018,1
./chunk_7_deepak/chunk_7.wav,55,1.485,इ,0,0.7232105135917664,1,0.7226527976185507,1
./chunk_7_deepak/chunk_7.wav,56,1.512,इ,0,0.4861288368701935,0,0.47298904313049706,0
./chunk_7_deepak/chunk_7.wav,57,1.539,इ,0,0.6071245074272156,0,0.6002910788746812,1
./chunk_7_deepak/chunk_7.wav,58,1.566,इ,0,0.2725375294685364,0,0.2535246410551679,0
./chunk_7_deepak/chunk_7.wav,59,1.593,इ,0,0.3099991977214813,0,0.2912497785739409,0
./chunk_7_deepak/chunk_7.wav,72,1.944,म,1,0.3022499978542328,0,0.2834126904667144,0
./chunk_7_deepak/chunk_7.wav,73,1.971,म,0,0.1215735226869583,0,0.10672805238966245,0
./chunk_7_deepak/chunk_7.wav,74,1.998,ए,0,0.1505148261785507,0,0.1340705634423272,0
./chunk_7_deepak/chunk_7.wav,75,2.025,ए,0,0.1586766541004181,0,0.14186201902273704,0
./chunk_7_deepak/chunk_7.wav,76,2.052,ए,0,0.7129652500152588,1,0.7118858293052163,1
./chunk_7_deepak/chunk_7.wav,77,2.079,ए,0,0.680614173412323,0,0.6778275254442133,1
./chunk_7_deepak/chunk_7.wav,78,2.106,ब,1,0.9130731225013732,1,0.9181335989426263,1
./chunk_7_deepak/chunk_7.wav,79,2.133,ब,0,0.9071913361549376,1,0.9122792863832964,1
./chunk_7_deepak/chunk_7.wav,80,2.16,ब,0,0.4713835716247558,0,0.4575669141989304,0
./chunk_7_deepak/chunk_7.wav,81,2.187,ब,0,0.1787126362323761,0,0.1611256002366414,0
./chunk_7_deepak/chunk_7.wav,82,2.214,अ,0,0.1306244283914566,0,0.11522872355315283,0
./chunk_7_deepak/chunk_7.wav,83,2.241,अ,0,0.1047284454107284,0,0.09103989536981999,0
./chunk_7_deepak/chunk_7.wav,84,2.268,अ,0,0.3868770897388458,0,0.36982086786541923,0
./chunk_7_deepak/chunk_7.wav,85,2.295,अ,0,0.3739590048789978,0,0.35652312371800304,0
./chunk_7_deepak/chunk_7.wav,86,2.322,त,1,0.7764130234718323,1,0.7783472970023132,1
./chunk_7_deepak/chunk_7.wav,87,2.349,त,0,0.6413358449935913,0,0.6363984589050298,1
./chunk_7_deepak/chunk_7.wav,88,2.376,त,0,0.7920930981636047,1,0.7946711791352205,1
./chunk_7_deepak/chunk_7.wav,89,2.403,त,0,0.2420458495616912,0,0.22314181365815983,0
./chunk_7_deepak/chunk_7.wav,90,2.43,ए,0,0.1321881115436554,0,0.11670213163479153,0
./chunk_7_deepak/chunk_7.wav,91,2.457,ए,0,0.0245707035064697,0,0.019609425849938217,0
./chunk_7_deepak/chunk_7.wav,92,2.484,ए,0,0.2997694611549377,0,0.2809075799021177,0
./chunk_7_deepak/chunk_7.wav,93,2.511,ए,0,0.4944027066230774,0,0.4816544289132821,0
./chunk_7_deepak/chunk_7.wav,94,2.538,ह,1,0.4619735479354858,0,0.4477399239951982,0
./chunk_7_deepak/chunk_7.wav,95,2.565,ह,0,0.5361374020576477,0,0.5254737537005173,1
./chunk_7_deepak/chunk_7.wav,96,2.592,इ,0,0.714810848236084,1,0.7138261900663032,1
./chunk_7_deepak/chunk_7.wav,97,2.619,इ,0,0.7245158553123474,1,0.7240238177974497,1
./chunk_7_deepak/chunk_7.wav,98,2.646,प,1,0.7720741629600525,1,0.7738218665773738,1
./chunk_7_deepak/chunk_7.wav,99,2.673,प,0,0.3671249449253082,0,0.3495026028529734,0
./chunk_7_deepak/chunk_7.wav,100,2.7,उ,0,0.0725948438048362,0,0.06166083749642061,0
./chunk_7_deepak/chunk_7.wav,101,2.727,उ,0,0.1232108101248741,0,0.10826224316446652,0
./chunk_7_deepak/chunk_7.wav,102,2.754,र,1,0.4625797867774963,0,0.4483726566650622,0
./chunk_7_deepak/chunk_7.wav,103,2.781,र,0,0.4651218950748443,0,0.45102642051077524,0
./chunk_7_deepak/chunk_7.wav,104,2.808,इ,0,0.4849992990493774,0,0.471806689507532,0
./chunk_7_deepak/chunk_7.wav,105,2.835,इ,0,0.2659945785999298,0,0.24697929302198074,0
./chunk_7_deepak/chunk_7.wav,106,2.862,न,1,0.5529314875602722,0,0.5431492519271814,1
./chunk_7_deepak/chunk_7.wav,107,2.889,न,0,0.7100762724876404,1,0.7088478646979194,1
./chunk_7_deepak/chunk_7.wav,108,2.916,न,0,0.4198800027370453,0,0.40394381377698857,0
./chunk_7_deepak/chunk_7.wav,109,2.943,न,0,0.3560911118984222,0,0.3381896295100724,0
./chunk_7_deepak/chunk_7.wav,110,2.97,अ,0,0.1521736979484558,0,0.1356514363529864,0
./chunk_7_deepak/chunk_7.wav,111,2.997,अ,0,0.7749246954917908,1,0.7767953617808125,1
./chunk_7_deepak/chunk_7.wav,112,3.024,इ,0,0.6653889417648315,0,0.6617755665577909,1
./chunk_7_deepak/chunk_7.wav,113,3.051,इ,0,0.6291592717170715,0,0.6235471693888156,1
./chunk_7_deepak/chunk_7.wav,114,3.078,ह,1,0.715122401714325,1,0.7141537075627509,1
./chunk_7_deepak/chunk_7.wav,115,3.105,ह,0,0.432807981967926,0,0.41736441025694887,0
./chunk_7_deepak/chunk_7.wav,116,3.132,अ,0,0.2168259620666504,0,0.19825733024155864,0
./chunk_7_deepak/chunk_7.wav,117,3.159,अ,0,0.6191772818565369,0,0.6130115337089335,1
./chunk_7_deepak/chunk_7.wav,118,3.186,त,1,0.536017119884491,0,0.5253472348932996,1
./chunk_7_deepak/chunk_7.wav,119,3.213,त,0,0.4709247052669525,0,0.45708743566095916,0
./chunk_7_deepak/chunk_7.wav,120,3.24,त,0,0.7703037858009338,1,0.7719743819884307,1
./chunk_7_deepak/chunk_7.wav,121,3.267,त,0,0.518994152545929,0,0.5074539529685984,1
./chunk_7_deepak/chunk_7.wav,122,3.294,इ,0,0.1573498249053955,0,0.14059313038202476,0
./chunk_7_deepak/chunk_7.wav,123,3.321,इ,0,0.0518568456172943,0,0.043165791135901896,0
./chunk_7_deepak/chunk_7.wav,124,3.348,इ,0,0.1548203229904174,0,0.1381765117570142,0
./chunk_7_deepak/chunk_7.wav,125,3.375,इ,0,0.6090240478515625,0,0.6022957260260535,1
./chunk_7_deepak/chunk_7.wav,126,3.402,थ,1,0.680898904800415,0,0.6781276026172564,1
./chunk_7_deepak/chunk_7.wav,127,3.429,थ,0,0.5947626233100891,0,0.587246953572155,1
./chunk_7_deepak/chunk_7.wav,128,3.456,थ,0,0.2451081871986389,0,0.22617905850275616,0
./chunk_7_deepak/chunk_7.wav,129,3.483,थ,0,0.1421821415424347,0,0.1261512538889274,0
./chunk_7_deepak/chunk_7.wav,130,3.51,इ,0,0.0898052603006362,0,0.07729937539494981,0
./chunk_7_deepak/chunk_7.wav,131,3.537,इ,0,0.2018950581550598,0,0.18363928648283653,0
./chunk_7_deepak/chunk_7.wav,132,3.564,इ,0,0.169546291232109,0,0.15228919393910184,0
./chunk_7_deepak/chunk_7.wav,133,3.591,इ,0,0.319767028093338,0,0.30115181781874606,0
./chunk_7_deepak/chunk_7.wav,134,3.618,इ,0,0.2343020588159561,0,0.21547625261687417,0
./chunk_7_deepak/chunk_7.wav,135,3.645,इ,0,0.5312504172325134,0,0.5203343224604526,1
./chunk_7_deepak/chunk_7.wav,152,4.104,द,1,0.5160131454467773,0,0.5043232259783392,1
./chunk_7_deepak/chunk_7.wav,153,4.131,द,0,0.3184396624565124,0,0.29980471047265517,0
./chunk_7_deepak/chunk_7.wav,154,4.158,उ,0,0.3146064281463623,0,0.29591710538305954,0
./chunk_7_deepak/chunk_7.wav,155,4.185,उ,0,0.2023006975650787,0,0.18403524442321678,0
./chunk_7_deepak/chunk_7.wav,156,4.212,उ,0,0.5326219201087952,0,0.521776475236365,1
./chunk_7_deepak/chunk_7.wav,157,4.239,उ,0,0.4441131353378296,0,0.4291230198930924,0
./chunk_7_deepak/chunk_7.wav,158,4.266,स,1,0.8124286532402039,1,0.8157617247327899,1
./chunk_7_deepak/chunk_7.wav,159,4.293,स,0,0.5525131225585938,0,0.5427086891321093,1
./chunk_7_deepak/chunk_7.wav,160,4.32,स,0,0.4800339043140411,0,0.46661098351441677,0
./chunk_7_deepak/chunk_7.wav,161,4.347,स,0,0.3345384001731872,0,0.31617385577874096,0
./chunk_7_deepak/chunk_7.wav,162,4.374,अ,0,0.1220398172736167,0,0.10716482251028953,0
./chunk_7_deepak/chunk_7.wav,163,4.401,अ,0,0.0769601240754127,0,0.06560464665093114,0
./chunk_7_deepak/chunk_7.wav,164,4.428,इ,0,0.4199550151824951,0,0.404021601527818,0
./chunk_7_deepak/chunk_7.wav,165,4.455,इ,0,0.5651799440383911,0,0.5560523938543451,1
./chunk_7_deepak/chunk_7.wav,166,4.482,क,1,0.7644039988517761,1,0.765813675282517,1
./chunk_7_deepak/chunk_7.wav,167,4.509,क,0,0.6558762192726135,0,0.6517412370025117,1
./chunk_7_deepak/chunk_7.wav,168,4.536,क,0,0.6255172491073608,0,0.6197031403066283,1
./chunk_7_deepak/chunk_7.wav,169,4.563,क,0,0.2335854321718216,0,0.21476795149334998,0
./chunk_7_deepak/chunk_7.wav,170,4.59,अ,0,0.0892888531088829,0,0.07682675592935131,0
./chunk_7_deepak/chunk_7.wav,171,4.617,अ,0,0.4994306564331054,0,0.48692415536447187,0
./chunk_7_deepak/chunk_7.wav,172,4.644,अ,0,0.6141822934150696,0,0.607739648241011,1
./chunk_7_deepak/chunk_7.wav,173,4.671,अ,0,0.6522515416145325,0,0.6479170225331247,1
./chunk_7_deepak/chunk_7.wav,174,4.698,फ,1,0.8139567971229553,1,0.8173425480190079,1
./chunk_7_deepak/chunk_7.wav,175,4.725,फ,0,0.4721299111843109,0,0.45834683911247753,0
./chunk_7_deepak/chunk_7.wav,176,4.752,प,0,0.3356584906578064,0,0.3173152233779231,0
./chunk_7_deepak/chunk_7.wav,177,4.779,प,0,0.3533128201961517,0,0.3353454328225475,0
./chunk_7_deepak/chunk_7.wav,178,4.806,इ,0,0.115214966237545,0,0.1007852527764157,0
./chunk_7_deepak/chunk_7.wav,179,4.833,इ,0,0.4023857414722442,0,0.38583007008686065,0
./chunk_7_deepak/chunk_7.wav,180,4.86,अ,0,0.5510697364807129,0,0.5411888078608218,1
./chunk_7_deepak/chunk_7.wav,181,4.887,अ,0,0.3321205079555511,0,0.3137111075197881,0
./chunk_7_deepak/chunk_7.wav,182,4.914,न,1,0.7694095373153687,1,0.7710409735008338,1
./chunk_7_deepak/chunk_7.wav,183,4.941,न,0,0.3678622245788574,0,0.3502595068167232,0
./chunk_7_deepak/chunk_7.wav,184,4.968,न,0,0.4458140432834625,0,0.4308939042896416,0
./chunk_7_deepak/chunk_7.wav,185,4.995,न,0,0.2185210734605789,0,0.1999224569792383,0
./chunk_7_deepak/chunk_7.wav,186,5.022,ए,0,0.5762032866477966,0,0.5676719973463477,1
./chunk_7_deepak/chunk_7.wav,187,5.049,ए,0,0.5678353309631348,0,0.5588508495048847,1
./chunk_7_deepak/chunk_7.wav,188,5.076,त,1,0.4726076424121856,0,0.4588461071251068,0
./chunk_7_deepak/chunk_7.wav,189,5.103,त,0,0.1221575513482093,0,0.10727512254236399,0
./chunk_7_deepak/chunk_7.wav,190,5.13,क,0,0.2456339299678802,0,0.22670082183728887,0
./chunk_7_deepak/chunk_7.wav,191,5.157,क,0,0.8112227916717529,1,0.814513871813656,1
./chunk_7_deepak/chunk_7.wav,192,5.184,द,0,0.687498927116394,0,0.6850819675212538,1
./chunk_7_deepak/chunk_7.wav,193,5.211,द,0,0.5963385105133057,0,0.5889096082021654,1
./chunk_7_deepak/chunk_7.wav,194,5.238,द,0,0.3756031394004822,0,0.3582136257904624,0
./chunk_7_deepak/chunk_7.wav,195,5.265,द,0,0.1973366290330886,0,0.17919431071008385,0
./chunk_7_deepak/chunk_7.wav,196,5.292,अ,0,0.1609509438276291,0,0.14403900965028918,0
./chunk_7_deepak/chunk_7.wav,197,5.319,अ,0,0.3504886627197265,0,0.332456128565049,0
./chunk_7_deepak/chunk_7.wav,198,5.346,न,1,0.7421190142631531,1,0.7424930801961561,1
./chunk_7_deepak/chunk_7.wav,199,5.373,न,0,0.4600656032562256,0,0.4457489375996998,0
./chunk_7_deepak/chunk_7.wav,200,5.4,अ,0,0.4129204750061035,0,0.3967311489809577,0
./chunk_7_deepak/chunk_7.wav,201,5.427,अ,0,0.392825722694397,0,0.3759558766643426,0
./chunk_7_deepak/chunk_7.wav,202,5.454,च,1,0.6508210897445679,0,0.6464077238098448,1
./chunk_7_deepak/chunk_7.wav,203,5.481,च,0,0.5570619702339172,0,0.5474994950071116,1
./chunk_7_deepak/chunk_7.wav,204,5.508,च,0,0.7174847722053528,1,0.7166368122813837,1
./chunk_7_deepak/chunk_7.wav,205,5.535,च,0,0.5341058969497681,0,0.5233370707565157,1
./chunk_7_deepak/chunk_7.wav,206,5.562,उ,0,0.7500619888305664,1,0.7508136686910022,1
./chunk_7_deepak/chunk_7.wav,207,5.589,उ,0,0.4494097530841827,0,0.4346390088231901,0
./chunk_7_deepak/chunk_7.wav,208,5.616,उ,0,0.1462616026401519,0,0.1300237961721053,0
./chunk_7_deepak/chunk_7.wav,209,5.643,उ,0,0.4269526302814483,0,0.4112824159304914,0
./chunk_7_deepak/chunk_7.wav,210,5.67,प,1,0.5856373906135559,0,0.5776207846257959,1
./chunk_7_deepak/chunk_7.wav,211,5.697,प,0,0.5377024412155151,0,0.527120044657535,1
./chunk_7_deepak/chunk_7.wav,212,5.724,थ,0,0.5604987740516663,0,0.5511199577696504,1
./chunk_7_deepak/chunk_7.wav,213,5.751,थ,0,0.5415975451469421,0,0.5312181955081602,1
./chunk_7_deepak/chunk_7.wav,214,5.778,थ,0,0.5081477761268616,0,0.49606699648365127,0
./chunk_7_deepak/chunk_7.wav,215,5.805,थ,0,0.5748299360275269,0,0.5662240388749065,1
./chunk_7_deepak/chunk_7.wav,216,5.832,थ,0,0.3986696302890777,0,0.38198972530254977,0
./chunk_7_deepak/chunk_7.wav,217,5.859,थ,0,0.4577589333057403,0,0.4433425656267407,0
./chunk_7_deepak/chunk_7.wav,218,5.886,ए,0,0.1513859033584594,0,0.13490050808183804,0
./chunk_7_deepak/chunk_7.wav,219,5.913,ए,0,0.2330503910779953,0,0.2142392476173127,0
./chunk_7_deepak/chunk_7.wav,276,7.452,स,1,0.639590859413147,0,0.6345568866457154,1
./chunk_7_deepak/chunk_7.wav,277,7.479,स,0,0.5310690999031067,0,0.5201436767183542,1
./chunk_7_deepak/chunk_7.wav,278,7.506,अ,0,0.5433485507965088,0,0.5330608526200522,1
./chunk_7_deepak/chunk_7.wav,279,7.532999999999999,अ,0,0.2737885415554046,0,0.2547776534420649,0
./chunk_7_deepak/chunk_7.wav,280,7.56,अ,0,0.6635004281997681,0,0.6597837670499132,1
./chunk_7_deepak/chunk_7.wav,281,7.587,अ,0,0.3516020774841308,0,0.3335950036840403,0
./chunk_7_deepak/chunk_7.wav,282,7.614,म,1,0.4941695928573608,0,0.48141017487401083,0
./chunk_7_deepak/chunk_7.wav,283,7.641,म,0,0.4307515025138855,0,0.4152276774019098,0
./chunk_7_deepak/chunk_7.wav,284,7.668,न,0,0.4941083490848541,0,0.4813460053556092,0
./chunk_7_deepak/chunk_7.wav,285,7.695,न,0,0.1245131194591522,0,0.1094836849256179,0
./chunk_7_deepak/chunk_7.wav,286,7.721999999999999,ए,0,0.0942092314362526,0,0.08133790797431535,0
./chunk_7_deepak/chunk_7.wav,287,7.749,ए,0,0.1582164466381073,0,0.14142180952723818,0
./chunk_7_deepak/chunk_7.wav,288,7.776,ए,0,0.4338288307189941,0,0.4184253570452935,0
./chunk_7_deepak/chunk_7.wav,289,7.803,ए,0,0.4156952202320099,0,0.39960578039895606,0
./chunk_7_deepak/chunk_7.wav,290,7.83,र,1,0.5814216732978821,0,0.5731746292302855,1
./chunk_7_deepak/chunk_7.wav,291,7.857,र,0,0.5407146215438843,0,0.5302891446710494,1
./chunk_7_deepak/chunk_7.wav,292,7.884,अ,0,0.5012724995613098,0,0.48885526953224584,0
./chunk_7_deepak/chunk_7.wav,293,7.911,अ,0,0.8612428903579712,1,0.8659175194440446,1
./chunk_7_deepak/chunk_7.wav,294,7.938,ख,1,0.8003243207931519,1,0.8032196334585242,1
./chunk_7_deepak/chunk_7.wav,295,7.965,ख,0,0.5656614303588867,0,0.5565597938782549,1
./chunk_7_deepak/chunk_7.wav,296,7.992,ख,0,0.1691685020923614,0,0.151925837779099,0
./chunk_7_deepak/chunk_7.wav,297,8.019,ख,0,0.101466104388237,0,0.08802284789726393,0
./chunk_7_deepak/chunk_7.wav,298,8.046,ए,0,0.0359816923737525,0,0.029328819332376018,0
./chunk_7_deepak/chunk_7.wav,299,8.073,ए,0,0.3877113163471222,0,0.37068080098322265,0
./chunk_7_deepak/chunk_7.wav,300,8.1,ट,1,0.8670879602432251,1,0.8718683552764007,1
./chunk_7_deepak/chunk_7.wav,301,8.127,ट,0,0.474682480096817,0,0.46101483066637244,0
./chunk_7_deepak/chunk_7.wav,302,8.154,इ,0,0.4437987208366394,0,0.42879571940316175,0
./chunk_7_deepak/chunk_7.wav,303,8.181,इ,0,0.0567941702902317,0,0.047530164135026046,0
./chunk_7_deepak/chunk_7.wav,304,8.208,इ,0,0.2713751196861267,0,0.2523608134301527,0
./chunk_7_deepak/chunk_7.wav,305,8.235,इ,0,0.7094718217849731,1,0.7082121436210855,1
./chunk_7_deepak/chunk_7.wav,306,8.262,स,1,0.7540674209594727,1,0.7550060756341544,1
